side,ablation,k,n_features,features,silhouette,davies_bouldin,stability_mean,stability_std,gt_ari,gt_purity,composite_score
t,full,4,40,"adr_std, kpr, survival_rate, damage_per_round, damage_taken_per_round, util_damage_per_round, assists_per_round, flash_assists_per_round, trade_kill_rate, death_traded_rate, opening_kill_rate, opening_death_rate, opening_duel_success, multi_kill_rate, rifle_kill_share, awp_kill_share, he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, avg_distance_to_enemy, avg_distance_to_enemy_std, avg_distance_to_team_centroid, avg_distance_to_team_centroid_std, relative_team_centroid_distance, relative_team_centroid_distance_std, avg_distance_moved_per_round, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate, avg_distance_to_closest_teammate_std, time_near_enemy_rate, time_near_enemy_rate_std, first_contact_rate, first_contact_received_rate, time_stationary_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.13796727070454615,2.018087174410856,0.8348658829151898,0.07180611526260018,0.45570219874658774,0.7886178861788617,0.4266779535805167
t,combat_only,4,7,"kpr, survival_rate, damage_per_round, damage_taken_per_round, multi_kill_rate, rifle_kill_share, awp_kill_share",0.2828298700365574,1.09134171954051,0.859277062066739,0.1502246313096793,0.2681615869153409,0.6504065040650406,0.49238530699595784
t,no_combat,4,33,"adr_std, util_damage_per_round, assists_per_round, flash_assists_per_round, trade_kill_rate, death_traded_rate, opening_kill_rate, opening_death_rate, opening_duel_success, he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, avg_distance_to_enemy, avg_distance_to_enemy_std, avg_distance_to_team_centroid, avg_distance_to_team_centroid_std, relative_team_centroid_distance, relative_team_centroid_distance_std, avg_distance_moved_per_round, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate, avg_distance_to_closest_teammate_std, time_near_enemy_rate, time_near_enemy_rate_std, first_contact_rate, first_contact_received_rate, time_stationary_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.12823346428983642,2.0763202180252716,0.865471548242057,0.0828589480260375,0.5089387619951392,0.8130081300813008,0.4293511636922823
t,opening_aggression_only,4,6,"opening_kill_rate, opening_death_rate, opening_duel_success, first_contact_rate, first_contact_received_rate, time_near_enemy_rate",0.23400052195710072,1.284546342681422,0.7057948174501789,0.22409356422591284,0.1511139957859017,0.5691056910569106,0.373825443249312
t,no_opening_aggression,4,34,"adr_std, kpr, survival_rate, damage_per_round, damage_taken_per_round, util_damage_per_round, assists_per_round, flash_assists_per_round, trade_kill_rate, death_traded_rate, multi_kill_rate, rifle_kill_share, awp_kill_share, he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, avg_distance_to_enemy, avg_distance_to_enemy_std, avg_distance_to_team_centroid, avg_distance_to_team_centroid_std, relative_team_centroid_distance, relative_team_centroid_distance_std, avg_distance_moved_per_round, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate, avg_distance_to_closest_teammate_std, time_near_enemy_rate_std, time_stationary_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.12914866809171585,2.1066085886811057,0.8034499391632767,0.09389907346283814,0.46351920276017167,0.7886178861788617,0.3998586994597829
t,trading_teamwork_only,4,4,"trade_kill_rate, death_traded_rate, assists_per_round, flash_assists_per_round",0.21419471430474163,1.2581268318996082,0.7046577624947291,0.17549146805930804,0.11254435335573423,0.5203252032520326,0.38591338783064016
t,no_trading_teamwork,4,36,"adr_std, kpr, survival_rate, damage_per_round, damage_taken_per_round, util_damage_per_round, opening_kill_rate, opening_death_rate, opening_duel_success, multi_kill_rate, rifle_kill_share, awp_kill_share, he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, avg_distance_to_enemy, avg_distance_to_enemy_std, avg_distance_to_team_centroid, avg_distance_to_team_centroid_std, relative_team_centroid_distance, relative_team_centroid_distance_std, avg_distance_moved_per_round, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate, avg_distance_to_closest_teammate_std, time_near_enemy_rate, time_near_enemy_rate_std, first_contact_rate, first_contact_received_rate, time_stationary_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.14778612484879333,1.9707976556968156,0.8330364062702774,0.08971853835052433,0.47965599893245103,0.7967479674796748,0.42376358371814554
t,utility_only,4,6,"he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, util_damage_per_round",0.2571413744588097,1.2728110801642791,0.8151566934722123,0.19017378447387828,0.27425100991246715,0.6341463414634146,0.44084646847855335
t,no_utility,4,34,"adr_std, kpr, survival_rate, damage_per_round, damage_taken_per_round, assists_per_round, flash_assists_per_round, trade_kill_rate, death_traded_rate, opening_kill_rate, opening_death_rate, opening_duel_success, multi_kill_rate, rifle_kill_share, awp_kill_share, avg_distance_to_enemy, avg_distance_to_enemy_std, avg_distance_to_team_centroid, avg_distance_to_team_centroid_std, relative_team_centroid_distance, relative_team_centroid_distance_std, avg_distance_moved_per_round, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate, avg_distance_to_closest_teammate_std, time_near_enemy_rate, time_near_enemy_rate_std, first_contact_rate, first_contact_received_rate, time_stationary_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.13399391551542045,2.016548204176912,0.7804777045151272,0.11750388879670848,0.44723562151131013,0.7804878048780488,0.3850880386289453
t,positioning_movement_only,4,6,"avg_distance_to_enemy, avg_distance_to_team_centroid, relative_team_centroid_distance, avg_distance_moved_per_round, avg_distance_to_closest_teammate, time_stationary_rate",0.23754067485600489,1.260965279237791,0.6276768774454928,0.20938929258675082,0.26192533873925145,0.6260162601626016,0.35078909748254494
t,no_positioning_movement,4,34,"adr_std, kpr, survival_rate, damage_per_round, damage_taken_per_round, util_damage_per_round, assists_per_round, flash_assists_per_round, trade_kill_rate, death_traded_rate, opening_kill_rate, opening_death_rate, opening_duel_success, multi_kill_rate, rifle_kill_share, awp_kill_share, he_grenades_per_round, flashbangs_per_round, smokes_per_round, fire_nades_per_round, decoys_per_round, avg_distance_to_enemy_std, avg_distance_to_team_centroid_std, relative_team_centroid_distance_std, avg_distance_moved_per_round_std, avg_distance_to_closest_teammate_std, time_near_enemy_rate, time_near_enemy_rate_std, first_contact_rate, first_contact_received_rate, time_stationary_rate_std, kast_std, impact_std, rating_std",0.13029063124105267,2.1464898165963087,0.8123602676382492,0.14681194575631112,0.43054920133414737,0.7723577235772358,0.381898475667316
